text,label,置信度
魔女宅急便IMAX上映宫崎骏名作魔女宅急便发布北美重映海报，今年3.13重映，首次登录IMAX院线上映。,0,0.6233077645301819
灯塔2026春节档数据洞察据报告显示，2026春节档档期票房57.52亿，场次破纪录，女性观影占比近五年首降。单片方面，飞驰人生3强势领跑，惊蛰无声镖人：风起大漠分列第二、第三名，市场呈现影片类型题材多元化、观影社交化与渠道下沉化趋势。春节档马上有戏,0,0.9465615153312683
沈腾主演电影票房超400亿沈腾影史首位400亿票房主演据灯塔专业版数据，沈腾主演电影累计票房已超400亿，成为中国影史首位达成此成就的演员，其主演的影片飞驰人生3正在热映中。春节档马上有戏,0,0.9624719619750977
飞驰人生3票房破30亿据灯塔专业版实时数据，截至2月24日13时，影片飞驰人生3票房突破30亿。飞驰人生3电影票房破30亿春节档马上有戏,0,0.9571335911750793
夜王豆瓣开分7.8黄子华、郑秀文主演的夜王豆瓣开分7.8，影片于昨日起在大陆扩映。春节档马上有戏,0,0.9563031196594238
猫眼研究院发布2026春节档数据洞察据数据显示，2026年春节档总票房57.52亿元，总观影人次1.2亿。总场次数超435万，创影史春节档总场次数新高，平均票价则降至近六年最低水平。档期内三四线城市票房占比接近六成，为近六年最高，下沉市场消费潜力得到进一步释放。档期内票房前三名的影片分别为飞驰人生3惊蛰无声镖人：风起大漠，其中，飞驰人生3以超29亿的绝对优势，稳居档期票房榜首；镖人：风起大漠则成为今年春节档唯一实现票房逆跌的影片，展现出黑马之势。在飞驰人生3和镖人：风起大漠的带动下，今年春节档购票画像也首次更偏向年长男性。点击查看完整报告春节档马上有戏,0,0.7279606461524963
星期三第三季开拍Netflix热剧星期三第三季宣布开拍，发布先导预告公开演员阵容，包括宣布蒂姆伯顿的另一个老搭档薇诺娜瑞德新加盟饰演Tabitha，伊娃格林等此前已公布的新名字也在列。星期三第三季预告守望好莱坞的微博视频,0,0.5017820596694946
镖人打戏真火实拍吴京于适镖人火战打戏武侠动作大片镖人今日发布剧照，定格烈焰映照下的对峙瞬间。画面中，黑牛滩火势冲天，刀马与竖迎面而立。影片正在热映。电影镖人,0,0.7547471523284912
飞驰铁三角打工人属性大爆发沈腾尹正上班像极了我本人电影飞驰人生3发布开工大吉特别视频。假期结束，张驰沈腾饰带队热血开工，打工人模式一键重启，干他们春节档马上有戏飞驰人生电影飞驰人生3的微博视频,0,0.9728916883468628
镖人打戏真火实拍吴京于适镖人火战打戏武侠动作大片镖人今日发布火刃交锋正片片段，刀马吴京饰与竖于适饰在火油渗出、烈焰燃起的大漠上正面交锋，为争天下第一镖人之名，竖将拼车成功的护镖小队引入黑牛滩，借地形与火势步步压制，刀马在极限环境下迎战对手。该场戏作为六场大战之一，在严格安全保障下采用真火实拍。影片正在热映。电影镖人电影镖人的微博视频,0,0.6738728880882263
飞驰3铁三角打工人属性大爆发沈腾尹正上班像极了我本人电影飞驰人生3发布来活了正片片段。张驰沈腾饰、宇强尹正饰、记星张本煜饰一身黑色正装亮相中速天梯，百强总沙溢饰和安部长段奕宏饰亲自接待并送上了精心准备的见面礼，还带领三人参观办公室和制作间。春节档马上有戏飞驰人生电影飞驰人生3的微博视频,0,0.9451661109924316
飞驰人生3春节档票房冠军飞驰人生3暂列2026全球票房第2据灯塔专业版，截至2月24日9时，2026春节档总票房57.52亿，飞驰人生3以29.27亿的票房成绩成为2026春节档票房冠军，惊蛰无声镖人：风起大漠位列第二、三名。春节档马上有戏,0,0.9526916146278381
镖人票房破8亿据灯塔专业版实时数据，截至2月23日20时26分，影片镖人：风起大漠票房突破8亿。春节档马上有戏,0,0.9647102355957031
郭帆要看吴京八块腹肌震撼首发！镖人全自动安利bot带小破球和家人们一起看镖人，还在线催八块腹肌春节档马上有戏,0,0.9790457487106323
张艺谋导演电影票房破150亿据猫眼专业版数据，张艺谋导演电影票房突破150亿。张艺谋导演的电影惊蛰无声上映中。春节档马上有戏,0,0.9747619032859802
星河入梦票房破8000万据灯塔专业版实时数据，截至2月23日18时17分，影片星河入梦票房突破8000万。春节档马上有戏,0,0.9680479764938354
吴京谛听我在长安很想你电影镖人路演西安站，主持人cue到吴京那条说看到西安下雪想起谛听的微博。吴京也分享到达西安的感受：在想刀马什么时候回长安，那里有太多的过往，也可能是他新的起点，但这个时候少了一个兄弟，多了一帮镖友，挺感慨的。还用西安话说了一句谛听，我在长安很想你。春节档马上有戏电影镖人新浪电影的微博视频,0,0.6256985664367676
宋茜说王鹤棣是说唱门面担当电影星河入梦路演，观众提问如果萌芽号小队出道的话分别会是什么担当。宋茜觉得王鹤棣是说唱和门面担当，而自己更想当管理员棣棣：经纪人嘛！春节档马上有戏电影星河入梦新浪电影的微博视频,0,0.8834908604621887
镖人江湖护镖录电影镖人正在全国热映中，前往电影镖人点击去抽卡解锁角色江湖卡牌，还有SSR惊喜语音卡放送。以热血为约，即刻集卡加入护镖小队！电影镖人春节档马上有戏,0,0.9700819253921509
韩寒导演票房破100亿据灯塔专业版数据，韩寒导演电影累计票房已破100亿。影片飞驰人生3正在热映中。春节档马上有戏,0,0.9738500714302063
七年了张驰的副驾还是孙宇强电影飞驰人生3发布永远不回头版海报。张驰沈腾饰和宇强尹正饰穿越七年遭受的质疑与委屈，也享受当下的荣光。自设尘埃落定，他们依旧坚定并肩向前电影飞驰人生3春节档马上有戏飞驰人生,0,0.9632228016853333
熊猫计划爱要勇敢说出来合家欢喜剧电影熊猫计划之部落奇遇记今日发布勇敢说爱特别视频，在熊猫胡胡的世界里，爱是大哥成龙饰挺身而出的坚定守护，是族长马丽饰并肩同行的温柔陪伴，也是强杉乔杉饰真诚相待的暖心给予，最重要的是，爱需要勇敢表达！春节档马上有戏电影熊猫计划之部落奇遇记由许宏宇执导，熊猫胡胡、成龙、马丽、乔杉、于洋领衔主演，王影璐、张子栋特邀主演，王成思、柯达、宋木子、冯满、王星主演，潘斌龙、于荣光、胡笑源友情客串。电影熊猫计划之部落奇遇记的微博视频,0,0.9796772599220276
七年了张驰的副驾还是孙宇强电影飞驰人生3今日发布七年相伴版后告片，回望过去，张驰沈腾饰与孙宇强尹正饰从初识的吵闹磨合到后来的默契无间，相同的热爱与信念，让两人始终同行向前，此次在沐尘100拉力赛上，两人再度以惊人的配合征服全场。电影飞驰人生3春节档马上有戏飞驰人生电影飞驰人生3的微博视频,0,0.9684898853302002
英国电影学院奖获奖名单英国奥斯卡英国电影学院奖颁出，一战再战获最佳影片、导演、男配等六奖。最佳影片：一战再战最佳导演：保罗托马斯安德森一战再战最佳女主角：杰西巴克利哈姆奈特最佳男主角：罗伯特阿拉马约妥瑞氏与我最佳女配角：乌米马萨库罪人最佳男配角：西恩潘一战再战最佳原创剧本：罪人最佳改编剧本：一战再战最佳纪录片：反对普京的无名先生最佳非英语片：情感价值最佳动画片：疯狂动物城2英奥最佳动画片疯狂动物城2最佳儿童amp;家庭电影：布恩的童年最佳摄影：一战再战最佳视觉效果：阿凡达3最佳音效：F1：狂飙飞车最佳艺术指导：弗兰肯斯坦最佳配乐罪人最佳剪辑：一战再战最佳服装设计：弗兰肯斯坦最佳妆发设计：弗兰肯斯坦最佳选角：妥瑞氏与我最佳英国电影：哈姆奈特最佳英国短片：这是子宫内膜异位症最佳英国动画短片：天堂里的两个黑人男孩最佳英国首作：父影之下新星奖：罗伯特阿拉马约妥瑞氏与我,0,0.6153565645217896
镖人影史武侠片票房冠军据灯塔专业版，截至2月22日19时47分，镖人：风起大漠票房超6.89677亿含预售，成为中国影史武侠片票房冠军！春节档马上有戏,0,0.967571496963501
王鹤棣宋茜谈无实物表演电影星河入梦路演，王鹤棣、宋茜谈及拍摄中的挑战，分享无实物表演的感受。王鹤棣表示需要很多信念感和想象力，分享拍摄刀叉戏的有趣幕后。宋茜则分享有一场戏是在斜坡上拍，看到正片特效后觉得效果很好。春节档马上有戏电影星河入梦新浪电影的微博视频,0,0.9261574149131775
2026春节档观影人次破亿据猫眼专业版数据，2026年春节档观影人次破亿，春节档已连续8年观影人次破亿。春节档马上有戏,0,0.9371030330657959
据猫眼专业版数据，电影飞驰人生3上映6天，总票房破25亿。春节档马上有戏,0,0.9687198400497437
据猫眼专业版数据，电影飞驰人生3上映6天，观影人次破5000万。春节档马上有戏,0,0.9709860682487488
飞驰人生3手搓手艺人飞驰人生3目前票房累计已超24亿，预测票房42亿，成为2026春节档票房冠军已无悬念。上映期间，每天大盘的一半票房都出自这部电影，4000多万观众都为这个名叫张驰的中年赛车手的故事而来。飞驰人生系列在三年春节档分别斩获17亿、33亿、预测40亿的成绩，说明这一IP已经被锻造成一块国产类型片的金字招牌。中年危机、小人物热血逆袭的故事讲到第三部，还能拍出什么新意？表面上看，观众已经对IP形成品牌信任，沈腾赛车，或者说喜剧燃爽已成为成熟配方，只要把这两方面拍好，就能焊牢基本盘。但飞驰人生3交出的答卷，远不止于此全文春节档马上有戏,0,0.9339489340782166
梦里当狗比当人轻松春节档科幻爽片星河入梦今日释出梦里当狗片段。梦境危机降临，彪哥王鹤棣饰、思蒙宋茜饰为找到技术总工老白祖峰饰，不惜用极端方式唤醒梦中人。谁也没料到，在良梦系统里，老白竟选择把自己变成了一条狗。该片由傅若清担任总监制，韩延执导，钱宁黄原创故事，钱宁黄、韩延、高璐、刘达林、徐忱、马佩斯编剧，王鹤棣、宋茜领衔主演，祖峰、罗海琼主演，汪铎特别出演。电影星河入梦正在热映。春节档马上有戏电影星河入梦电影星河入梦的微博视频,2,0.40357670187950134
怕朋友过得苦又怕朋友开路虎电影飞驰人生3今日曝光一键组队正片片段。选拔赛中接连三辆赛车的涡轮同时爆炸，众人在星羽汽修讨论事故背后的真相。林臻东黄景瑜饰带回半决赛关键数据，与张驰沈腾饰、孙宇强尹正饰、记星张本煜饰共同复盘幕后隐情，随后叶经理魏翔饰现身以毒辣的行业经验点破困局，从互相拆台到点单入伙，飞驰车队一键重组。电影飞驰人生3春节档马上有戏飞驰人生电影飞驰人生3的微博视频,2,0.5758914351463318
镖人连续3天票房逆跌据猫眼专业版，电影镖人：风起大漠单日票房突破1.1356亿，超昨日票房成绩，连续3天实现票房逆跌。春节档马上有戏,0,0.9530945420265198
2026春节档总票房破45亿据灯塔专业版，截至2月21日20时，2026春节档2月15日2月23日档期总票房含预售突破45亿。春节档马上有戏,0,0.9368329048156738
2026年度票房破70亿据猫眼专业版数据，截至2月21日20时36分，2026年年度总票房含预售突破70亿！飞驰人生3惊蛰无声镖人：风起大漠暂列年度票房榜前三位。春节档马上有戏,0,0.9671205282211304
飞驰人生3票房破22亿据灯塔专业版实时数据，截至2月21日18时28分，影片飞驰人生3票房突破22亿。电影飞驰人生3春节档马上有戏,0,0.9639714956283569
镖人春节档票房超熊出没据猫眼专业版数据，截至2月21日18时06分，镖人：风起大漠春节档总票房破5.52亿，超熊出没年年有熊春节档票房成绩，进入春节档票房榜前三。春节档马上有戏,0,0.9665842652320862
董思成林秋楠还原刀马谛听名场面董思成、林秋楠在电影镖人路演还原影片中刀马、谛听最后的那一刺，终于你不用再跑了，我不用再追了。春节档马上有戏新浪电影的微博视频,0,0.9533960819244385
飞驰人生3路演现场乐事多飞驰人生3路演不仅能看到沈腾、范丞丞互动，现场还有乐事诚意满满的伴手礼，边看飞驰边吃乐事，新年就要乐事多多！电影飞驰人生3,0,0.9750598669052124
黄子华官宣夜王将全国上映电影夜王路演现场，黄子华现场亲自宣布电影夜王将于2月22日大年初六南方上映，2月23日大年初七全国上映，希望大家也可以去全国各地看，继续马不停蹄春节档马上有戏新浪电影的微博视频,0,0.9740482568740845
春节档需要夜王这样的喜剧夜王女性群像电影夜王导演吴炜伦谈创作幕后，回忆在毒舌律师杀青宴上就表示拍毒舌律师2不如拍夜场题材。他还回忆了黄子华当时的话语：他说八九十年代，当红的女演员大部分都演过欢场题材，演过夜场女郎的角色。他说完之后，所有女演员都很大反应，很想参与到这个题材春节档马上有戏,0,0.45477575063705444
飞驰人生3票房破21亿据猫眼专业版实时数据，影片飞驰人生3票房突破21亿。春节档马上有戏,0,0.9723953604698181
2026春节档总票房破40亿据灯塔专业版，截至2月21日12时03分，2026春节档2月15日2月23日档期总票房含预售突破40亿。飞驰人生3惊蛰无声熊出没年年有熊分列前三位。春节档马上有戏,0,0.9523175358772278
飞驰人生3票房破20亿据猫眼专业版数据，影片飞驰人生3票房突破20亿。电影飞驰人生3,0,0.8397087454795837
惊蛰无声张艺谋天罗地网拍法惊蛰无声今日曝光一组导演工作照，记录了张艺谋导演在片场拍摄时的工作状态。影片由国家安全部指导创作，易烊千玺、朱一龙领衔主演，宋佳领衔主演，雷佳音、杨幂主演，张译友情出演，刘诗诗特别出演，刘耀文特别出演，林博洋主演，正在上映中。春节档马上有戏,0,0.8122751712799072
飞驰人生3有自己的翻盘爽文春节档电影飞驰人生3今日发布全速冲线版后告片。张驰沈腾饰携老队友们重返赛场，并带队集结新队员，向着世界最高难度的亚洲沐尘山100公里拉力赛发起挑战。然而在速度与技术的比拼之外，还要应对赛场内外的种种难题，直面人心复杂与规则不公，但张驰从未动摇心中信念。电影飞驰人生3飞驰人生电影飞驰人生3的微博视频,0,0.860725998878479
惊蛰无声张艺谋天罗地网拍法正在上映的惊蛰无声发布导演特辑，曝光影片创作的幕后故事。拍摄全程以多机位为主导，搭配大量手持摄影与无人机视角灵活调度，强化画面动感，最大程度还原天罗地网抓间谍的紧张快感，让观众体会到间谍就在身边。春节档马上有戏惊蛰无声电影惊蛰无声官微的微博视频,0,0.88846355676651
惊蛰无声票房破6亿截至2月21日0时0分，影片惊蛰无声票房突破6亿。春节档马上有戏,0,0.9739311337471008
镖人连续2天逆跌据灯塔专业版，影片镖人今日票房已超过昨日票房，连续2天实现票房逆跌！镖人第2次票房逆跌春节档马上有戏,0,0.8766435384750366
谢霆锋说一刀一马一此沙电影镖人深圳路演后台，谢霆锋改编主题曲天下过客，唱起一刀一马一此沙，此沙在旁羞涩一笑春节档马上有戏电影镖人新浪电影的微博视频,0,0.9357398152351379
新年送福利关注我们，带话题转发，随机请10位好朋友去电影院看熊猫胡胡,0,0.9023001790046692
成龙马丽现在是老铁成龙辣评钢铁侠电影熊猫计划之部落奇遇记在这个春节档和观众热闹地见面，我们也和成龙、马丽聊了聊：两人分享了那场拥抱戏的幕后，还表示以前是朋友，现在是老铁；马丽走心表示作为喜剧女演员得到观众的认可就是最大的鼓励，还爆料自己年轻的时候其实也拍过动作戏；成龙表示动作演员的艺术生命太短了，花了很长时间让大家知道自己是演员；如果有机会二搭，两人想合作文艺片；成龙超多拟声词模仿钢铁侠、蜘蛛侠打开面罩亮相，合上面罩就飞走了，表示自己可能再过几年就要拍这种了更多对话春节档马上有戏新浪电影的微博视频抽奖详情,0,0.9427796006202698
导演说王鹤棣宋茜是战友情星河入梦导演说王鹤棣有使不完的劲星河入梦导演韩延：我跟王鹤棣聊了两个小时，我就觉得他的身上很多特质跟我们写的徐天彪简直是一模一样。宋茜让我想到我们小学的班长，她每天就感觉是一个很以身作则的班干部的状态，我觉得这两个人凑在一起，会有我们戏里边需要的搭子的劲儿春节档马上有戏电影星河入梦,0,0.8881201148033142
吴京路演再跳刀马刀马电影镖人路演现场，吴京、李云霄、林秋楠、景瓷、李家辉跳刀马刀马，吴京的动作越发熟练自如了春节档马上有戏电影镖人新浪电影的微博视频,0,0.9592141509056091
飞驰人生3新春逐梦限定集卡上线，飞驰小队的新春祝福等你来解锁拼手速和运气的时候到了，看看谁能集齐全图鉴？电影飞驰人生3飞驰人生,0,0.9253474473953247
玩具总动员5正式预告玩具总动员5发布正式预告。胡迪、巴斯光年、杰茜等玩具们团聚，而时代变迁，电子产品成为孩子们的宠儿汤姆汉克斯、蒂姆艾伦、琼库萨克、基努里维斯等回归配音，格蕾塔李配音青蛙形状的高科技平板Lilypad，柯南奥布莱恩配音疯疯癫癫的训练用玩具SmartyPants，安娜法瑞斯、厄尼哈德森也加盟献声，6月19日北美上映。讲述玩具们要面对如今让小朋友沉迷的电子产品，此外50个故障的巴斯光年组成了反派军团。皮克斯官方微博的微博视频,0,0.8403885364532471
飞驰不止，步履不停！电影飞驰人生3联合正式发起跟着飞驰人生3去旅游主题互动，以电影为轴，以风景为卷，主创们与各地文旅已集结完毕，邀你共赴一场跨越山河的浪漫行程XXXXXXXXXXXX,0,0.9730096459388733
八十岁袁和平正是闯的年纪武侠动作大片镖人今日发布一组全新剧照，定格袁和平在大漠风沙中的潜心打磨与片场灯光下的全情投入。影片正在热映中。春节档马上有戏电影镖人,0,0.9441301822662354
电影夜王今日上映电影夜王发布两广地区上映海报，东日正式开张，黄子华、郑秀文发来观影邀约影片将于今明在广州、佛山路演。春节档马上有戏,0,0.9438489675521851
张驰孙宇强赛道极限换胎飞驰3挑战世界最高海拔翻车戏电影飞驰人生3今日发布全是默契正片片段。沐尘100拉力赛现场，张驰沈腾饰与宇强尹正饰面临柏油转砂石的赛道考验，在短短90秒内上演极速换胎，两人在无数次的练习下默契配合行云流水，在生死时速的间隙中完成战术逆转。电影飞驰人生3飞驰人生电影飞驰人生3的微博视频,0,0.9070243239402771
追光动画三国第一部贴片预告三国的第一页写在洛阳追光动画三国系列第一部电影三国第一部：争洛阳15s贴片预告曝光，洛阳城中烽火连天，天下大势，合久必分揭开了东汉末年汉室将倾，群雄逐鹿的乱世序幕。曹操、袁绍相继登场，面对乱世风云，两人心境截然不同，袁绍发出天命如此的悲叹，曹操以我从来不信天命冲破命运桎梏，金戈铁马叱咤战场。影片由长安三万里原班人马打造，以争洛阳为主线，揭秘三国故事的起源，一场关于历史权谋的动画盛宴即将拉开帷幕，预期将于2026暑期上映！二次元银幕之下追光动画三国第一部的微博视频,0,0.7177112698554993
八十岁袁和平正是闯的年纪武侠动作大片镖人今日发布导演特辑，镜头对准本片导演袁和平，记录下他在片场，以老小孩般的热情，亲身示范每一招，打磨每一镜，追寻那个最纯粹的江湖。影片讲述镖人刀马为护送关键人物，深入大漠，周旋于各方势力之间的江湖故事，正在热映。春节档马上有戏电影镖人电影镖人的微博视频,0,0.8407245874404907
AI能弥补遗憾吗沉溺AI梦境还是直面现实春节档电影星河入梦释出码农之争版后告片，揭示了彪哥王鹤棣饰与葛洋汪铎饰截然相反的命运抉择。作为仅存的两位清醒者之一，良梦系统管理员彪哥为拯救全体船员，穿梦进入软件工程师葛洋的梦境，本想唤醒对方，却发现葛洋已被私欲吞噬、彻底黑化，企图在良梦中打造自己的王国。两人虽同样手握代码身处绝境，却走向对立：葛洋用代码在梦里造神，彪哥则将代码化作破局武器，全力阻止这场即将发生的悲剧。电影星河入梦正在热映。电影星河入梦电影星河入梦的微博视频,1,0.5026916265487671
熊出没的特效已经进化成这样了电影熊出没年年有熊发布匠心打造终极一战特辑，首度揭秘年年与煞终极对决的幕后创作历程。作为全片高光戏份，主创从自然中汲取灵感，以超三百万株植被覆盖、亿级特效粒子精雕细琢；配乐更融合传统民族乐器与全编制管弦乐队，搭配高潮段落气势磅礴的女声长调，将影片的情绪张力与视听体验拉至巅峰！春节档马上有戏二次元银幕之下熊出没的微博视频,0,0.93552565574646
熊猫计划吃完菌子集体幻觉现场电影熊猫计划之部落奇遇记今日发布吃好喝好版预告，熊猫胡胡与大哥成龙饰误闯潘达部落，族长马丽饰一句吃好喝好点燃了全族的热情。强杉乔杉饰下厨时，几朵野生蘑菇误入锅中，被图鲁王子于洋饰与霸王成思饰、波柯达饰、奔宋木子饰三人组当成了小零食。潘达部落温馨提示：野生蘑菇，不采、不买、不吃！春节档马上有戏电影熊猫计划之部落奇遇记由许宏宇执导，熊猫胡胡、成龙、马丽、乔杉、于洋领衔主演，王影璐、张子栋特邀主演，王成思、柯达、宋木子、冯满、王星主演，潘斌龙、于荣光、胡笑源友情客串。电影熊猫计划之部落奇遇记的微博视频,0,0.5783107280731201
电影夜王今日上映电影夜王今日正式在两广上映，同时发布笑发财了特别预告，东日身陷债务危机濒临关张，欢哥黄子华饰和V姐郑秀文饰带着夜场全员各显神通，齐心协力共渡难关。影片目前正在香港热映，三日累计票房已超2000万，首日票房斩获香港开画票房历史第一。春节档马上有戏电影夜王的微博视频,0,0.9562258720397949
飞驰人生3一条赛道9种地貌飞驰3挑战世界最高海拔翻车戏电影飞驰人生3今日发布叕突破的制作特辑。为打造高难度的沐尘100赛道，摄制组跋涉上万公里，在川西与青海两地将雪山、戈壁、悬崖等九种极致地貌尽数收入镜头。影片中的悬崖坠落测试、高海拔竞速、多车追逐等惊险场景均为实拍，更是在海拔4500多米处完成翻车戏份，打破世界最高海拔翻车戏的拍摄纪录。电影飞驰人生3飞驰人生电影飞驰人生3的微博视频,0,0.6320942640304565
小雀斑是枝裕和合作埃迪雷德梅恩与是枝裕和将合作一部英语片暂未定名，前者主演amp;制片，后者执导amp;编剧，由探照灯发行。,2,0.8464465737342834
玩具总动员5正式预告玩具总动员5发布正式预告。胡迪、巴斯光年、杰茜等玩具们团聚，而电子产品成为孩子们的宠儿该部讲述玩具们要面对如今让小朋友沉迷的电子产品，此外50个故障的巴斯光年组成了反派军团。胡迪秃了汤姆汉克斯、蒂姆艾伦、琼库萨克、基努里维斯等回归配音，格蕾塔李配音青蛙形状的高科技平板Lilypad，柯南奥布莱恩配音疯疯癫癫的训练用玩具SmartyPants，安娜法瑞斯、厄尼哈德森也加盟献声，6月19日北美上映。守望好莱坞的微博视频,2,0.49842095375061035
星河入梦票房破6000万据猫眼专业版数据，电影星河入梦上映4天，总票房破6000万。春节档马上有戏,0,0.9667815566062927
英国电影学院奖宣布帕丁顿熊担任本届颁奖嘉宾,2,0.7114342451095581
浴血黑帮大电影正式预告电影浴血黑帮：不朽传奇发布正式预告，那个男人回归，但战火纷飞，今非昔比。基里安墨菲、斯蒂芬格拉汉姆等回归，丽贝卡弗格森、巴里基奥恩、蒂姆罗斯加盟，斯蒂文奈特继续编剧，汤姆哈珀导演，Netflix与BBC联合出品，3月6日北美限定影院上映、3月20日上线。守望好莱坞的微博视频,0,0.6304802298545837
春节档马上有戏马年春节档总票房30亿里程碑达成开映三天，票房爬升，讨论升温实时票房持续刷新，热搜话题轮番上桌，角色出圈、名场面热议不断，影迷在微博开麦聊到停不下来。马年春节档电影你看了几部？速来参与春节档影评大赛分享长短评，让你的观点也加入春节档热聊现场,0,0.9740185141563416
王鹤棣被问星河入梦谁是1电影星河入梦路演现场，观众提问王鹤棣影片最后谁是1，王鹤棣：这是可以回答的？随后表示观众们可以讨论一下影片最后回应系统的1是良梦发出的还是彪哥发出的。春节档马上有戏新浪电影的微博视频,2,0.727113664150238
镖人票房逆跌据灯塔专业版，截至今日19时33分，影片镖人今日票房已超过昨日最终票房，成为今年春节档首部实现单日票房逆跌的新片。镖人春节档首部逆跌新片春节档马上有戏,0,0.8812453746795654
王鹤棣宋茜复刻赔笑表情包电影星河入梦路演现场，演员王鹤棣、宋茜、汪铎集体复刻赔笑表情包，又有新的表情包可以用了春节档马上有戏新浪电影的微博视频,0,0.9598723649978638
刘耀文路演说了重庆话电影镖人路演成都站，此沙、刘耀文用川渝方言还原台词，幺爸儿啊！勒个老莫啊已经死了，莫家集那个局势已定但是勒个和伊玄还要杀啊愣个办啊，我们硬是要装到看不到嘛？可爱的两位春节档马上有戏新浪电影的微博视频,1,0.5145065784454346
吴京回应网友玩梗吴京朕们和我从来没有嫌隙电影镖人路演现场，吴京回应微博网友玩梗朕与吴京何时有过嫌隙，玩梗就玩梗吧，各位朕们和吴京从来没有嫌隙。春节档马上有戏新浪电影的微博视频,0,0.6682555079460144
沈腾尹正听到小孩哥来拆伙的反应飞驰人生3成都路演，有位妈妈说自己儿子是看着飞驰系列长大的，小朋友现场提问沈腾他可不可以来做张驰的领航员，沈腾大笑，一旁的尹正瞳孔地震发问，你当领航员，我当什么？，沈腾说尹正可以去给这位妈妈当儿子。电影飞驰人生3新浪电影的微博视频,2,0.6466901898384094
于适模仿燕子娘台词李云霄教于适燕子娘台词电影镖人路演，李云霄教于适说片中燕子娘的台词，于适学得超快。你觉得他学得还原吗春节档马上有戏新浪电影的微博视频,0,0.9310285449028015
韩延哽咽谈星河入梦排片韩延说总要有人做一些不一样的事电影星河入梦路演，导演韩延哽咽谈排片，希望院线同仁多排一些有效场次。他表示创新本身就是一种冒险，一路上从资金到资源遇到了种种困难，但又觉得总要有人去做一些不一样的事情。春节档马上有戏新浪电影的微博视频,0,0.6623774170875549
易烊千玺朱一龙撑起了惊蛰无声75岁张艺谋正是创新的年纪惊蛰无声是75岁的张艺谋的又一次年轻化尝试，在高产的节奏中他始终在找寻更贴近当下观众的视听语言。而演员绝对是惊蛰无声的加分项和观影过程中的high点。导演张艺谋说，这次他想拍的是一部年轻化的谍战片，和此前老谋深算的谍战不一样，演员要代表年轻的时代，要展现国安干警帅和酷的一面。易烊千玺和朱一龙两位年轻的实力派，的确撑起了张艺谋的这次年轻化尝试。新浪娱乐工作室来聊聊影片中的三重新春节档马上有戏,0,0.9484019875526428
吴京主演票房破350亿据灯塔专业版数据，吴京主演电影累计票房已破350亿。影片镖人正在热映中。春节档马上有戏,0,0.9670155048370361
电影熊猫计划之部落奇遇记正在热映，影片中的哪些欢乐片段，唤起了你的心软软回忆？又有哪个场景是你想存下的快乐证据？即日起至2月24日，联合邀你参与暖心征集活动，来电影熊猫计划之部落奇遇记带话题被熊猫计划唤起的心软软瞬间电影熊猫计划之部落奇遇记晒出票根，分享你被治愈的瞬间，或是画出你心中的可爱熊猫胡胡，就有机会获得惊喜奖品！快来参与活动，一起马上幸胡,0,0.9416220784187317
2026年度总票房破50亿据猫眼专业版数据，截至2月19日11时15分，2026年年度总票房含预售突破50亿！飞驰人生3疯狂动物城2匿杀暂列年度票房榜前三位。春节档马上有戏,0,0.9605770707130432
电影熊出没年年有熊正在热映，熊强唤醒沉睡的器灵，找回团圆与记忆，如果年味也有器灵，它会藏在哪件老物件里？是奶奶的蒸锅，是门口的红灯笼，还是每年都会响起的那串鞭炮声？即日起2月28日，带话题词和熊出没一起找年味电影熊出没年年有熊，晒出你家的年味器灵，就有机会获得周边票码奖励或官方翻牌噢！春节档马上有戏,0,0.9351605176925659
惊蛰无声片尾曲离场感张艺谋执导的惊蛰无声释出片尾曲忠诚MV，由歌手刘宇宁演唱。导演张艺谋再次为歌曲作词，不求被所有目光传送，只愿山河无恙如初衷，致敬在暗夜中无悔逆行的无名英雄们。影片由国安部指导创作，易烊千玺、朱一龙领衔主演，宋佳领衔主演，雷佳音、杨幂主演，张译友情出演，刘诗诗特别出演，刘耀文特别出演，林博洋主演，正在上映中。春节档马上有戏惊蛰无声电影惊蛰无声官微的微博视频,0,0.9467095732688904
熊出没新女性角色年年岁岁熊出没年兽双生花设定春节档合家欢动画电影熊出没年年有熊释出年年岁岁主题海报，一体两面的年兽双生花年年和岁岁相背而立，身着战斗服装，眼神坚毅，直面煞的挑战。熊强组合也在试炼中成长，与年年并肩迎敌。作为年关城和人间界的守护者，年年身上带着人间的烟火气和不完美，岁岁则拥有无畏担当的神性光芒，性格迥异的姐妹二人，最终都选择了战斗到底，守护人间团圆。春节档马上有戏,0,0.9588456749916077
建议熊猫胡胡全国巡亲电影熊猫计划之部落奇遇记今日发布爱满迎新年版预告。神兽熊猫胡胡意外来到部落，不仅肩负起化解部落危机、守护家园的使命，也为部落带来了新的变化。族人不再依赖石板生活，不擅长表达爱意的他们也开始展露真心，族长马丽饰与公主纱依王影璐饰母女间也从不敢拥抱到敞开心扉说出爱。当更有勇气、更有担当、更热血的她们聚在一起，能否克服部落危机，冲破困境？春节档马上有戏电影熊猫计划之部落奇遇记由许宏宇执导，熊猫胡胡、成龙、马丽、乔杉、于洋领衔主演，王影璐、张子栋特邀主演，王成思、柯达、宋木子、冯满、王星主演，潘斌龙、于荣光、胡笑源友情客串。电影熊猫计划之部落奇遇记的微博视频,0,0.9398972392082214
